PV_gen_share	OcM	REM	Storage_hrs	BackupShare	Storage_LCOH	GreenHydrogen_LCOH	Transport_LCHS	Electricity_LCOH	Total_LCOH		
0.75	2.5	2	1	0.503061959	0.01941913	30.23857838	0.114861206	3.279337937	33.65219665		
0.5	2	4.5	25	0.04971175	0.484100468	28.37845499	0.170159767	4.62140657	33.6541218		
0.7	3	2.5	25	0.25590646	0.484183234	30.18347548	0.149581973	2.837630687	33.65487138		
0.35	1.5	4.5	1	0.249754701	0.01941692	27.03587251	0.139534504	6.460528391	33.65535232		
0.7	3	2.5	24	0.256263358	0.464868685	30.20250974	0.149598958	2.839420575	33.65639796		
0.3	2.5	3.5	25	0.08843261	0.484100468	28.75837484	0.166742235	4.248921317	33.65813886		
0.65	2	4.5	18	0.066310332	0.348829532	28.90588039	0.170295091	4.234008246	33.65901326		
0.45	3	2.5	7	0.249605756	0.135829344	30.00688021	0.149866678	3.366961468	33.6595377		
0.75	2	4.5	19	0.074786944	0.368198134	29.16913369	0.170290089	3.954163071	33.66178498		
0.05	2	4	11	0.125972733	0.213343269	27.46927443	0.156700617	5.822654922	33.66197323		
0.7	3	2.5	23	0.256718731	0.44554975	30.22555795	0.149615948	2.841587913	33.66231156		
0.65	3	2.5	10	0.258458754	0.193997569	30.35531097	0.149832424	2.964244781	33.66338575		
0.1	1.5	5	5	0.140294671	0.097040415	26.20195209	0.14989673	7.214590018	33.66347925		
0.45	2.5	3.5	22	0.10036139	0.426153543	29.14942842	0.16679904	3.924872396	33.6672534		
0.5	2.5	3.5	22	0.103834076	0.426153543	29.26204139	0.16679904	3.812267328	33.6672613		
0.7	3	2.5	22	0.257174105	0.426226427	30.24864137	0.149632941	2.843758563	33.6682593		
0.6	2	4.5	19	0.061728871	0.368167122	28.76159777	0.170275746	4.369851671	33.66989231		
0.8	3	1	15	0.705703749	0.291286955	30.63576998	0.085721572	2.657209614	33.66998812		
0.55	2	4.5	21	0.056416361	0.406829127	28.59319446	0.170237069	4.500322358	33.67058301		
0.55	2.5	3.5	25	0.106181612	0.484100468	29.32749002	0.166742235	3.692738482	33.67107121		
0.9	2	4	9	0.193657185	0.17464261	29.78969356	0.156780538	3.550520633	33.67163734		
0.3	3	2.5	7	0.242693441	0.135825672	29.73227519	0.149862628	3.660705482	33.67866897		
0.7	3	2.5	21	0.257732454	0.406898713	30.27594624	0.149649938	2.846326178	33.67882107		
0.35	2.5	3.5	23	0.093412462	0.445473571	28.92304938	0.166780101	4.146966113	33.68226917		
0.75	2	4.5	18	0.075811534	0.348858918	29.20497977	0.170309437	3.959023553	33.68317168		
0.4	2.5	3.5	22	0.097331743	0.426153543	29.05188817	0.16679904	4.038589601	33.68343035		
0.5	2	4.5	24	0.051077871	0.464789212	28.42257656	0.170179086	4.628593542	33.6861384		
0.7	2	4.5	17	0.071974342	0.329498394	29.08645968	0.170320047	4.101709158	33.68798728		
0.8	3	1	16	0.705703749	0.310706085	30.63576998	0.085721572	2.657209614	33.68940725		
0.55	2.5	3.5	24	0.107092359	0.464789212	29.36103176	0.166761166	3.696962885	33.68954503		
0.7	3	2.5	20	0.258301671	0.387566608	30.30374309	0.149666939	2.848940055	33.68991669		
0.6	2	4	6	0.171923153	0.11643525	29.01076736	0.156789753	4.407718319	33.69171068		
0	3	2.5	9	0.227609758	0.174593287	29.14380419	0.149828541	4.224510865	33.69273688		
0.25	1.5	4.5	1	0.241856033	0.01941692	26.75431812	0.139534504	6.782627214	33.69589676		
0.3	2.5	3	5	0.227242802	0.097040415	29.14713548	0.14989673	4.306373269	33.70044589		
0.7	3	2.5	19	0.258870888	0.36823011	30.33159103	0.149683943	2.851558738	33.70106383		
0.8	1.5	4.5	3	0.289804852	0.05824541	28.55617092	0.13952169	4.95358465	33.70752267		
0.8	3	1	17	0.705703749	0.330125216	30.63576998	0.085721572	2.657209614	33.70882638		
0.55	2.5	3.5	23	0.108083365	0.445473571	29.39728704	0.166780101	3.701529042	33.71106975		
0.4	1.5	4.5	1	0.255408057	0.01941692	27.24105813	0.139534504	6.311331091	33.71134065		
0.15	3	2	1	0.390839863	0.01941692	29.59609828	0.12902171	3.967011922	33.71154883		
0.5	2.5	3.5	21	0.105462356	0.406829127	29.31886377	0.166817984	3.819671977	33.71218286		
0.7	3	2.5	18	0.259463972	0.348889218	30.36046601	0.149700952	2.854273998	33.71333018		
0.3	2.5	3.5	24	0.090434891	0.464789212	28.82506487	0.166761166	4.258776924	33.71539217		
0.75	2	4.5	17	0.077136064	0.329515307	29.25039633	0.17032879	3.965181726	33.71542215		
0.65	2	4.5	17	0.068362714	0.329487546	28.97293584	0.17031444	4.243832671	33.7165705		
0.45	2.5	3.5	21	0.102182884	0.406829127	29.21208074	0.166817984	3.933310393	33.71903824		
1	2.5	2.5	12	0.388972577	0.232821566	30.69565307	0.132432786	2.658753376	33.7196608		
0.5	3	2.5	7	0.25339669	0.135833102	30.16016628	0.149870825	3.274419953	33.72029016		
0.5	2	4.5	23	0.052541647	0.445473571	28.46976088	0.170198409	4.636279406	33.72171226		
0.25	2	4	7	0.144836034	0.135825672	28.08908272	0.156771918	5.340825727	33.72250604		
0.55	2	4.5	20	0.058351698	0.38750032	28.65525228	0.170256405	4.510092171	33.72310117		
0.8	3	1	18	0.705703749	0.349544346	30.63576998	0.085721572	2.657209614	33.72824551		
0.7	3	2.5	17	0.260147033	0.329543929	30.39308212	0.149717964	2.857341054	33.72968507		
0.6	2	4.5	18	0.063891894	0.348829532	28.83138354	0.170295091	4.380457112	33.73096528		
0.4	2	4	6	0.157298147	0.11643525	28.50782035	0.156789753	4.953673082	33.73471844		
0.4	2.5	3.5	21	0.099181531	0.406829127	29.11503316	0.166817984	4.047369739	33.73605001		
0.7	2.5	3	6	0.251186424	0.116451057	30.07907282	0.149900024	3.393375816	33.73879972		
0.55	2.5	3.5	22	0.109251767	0.426153543	29.43947593	0.16679904	3.706842507	33.73927102		
0.1	3	2.5	8	0.233940484	0.155211684	29.38862867	0.149845582	4.046133497	33.73981943		
0.2	1.5	5	4	0.152441177	0.077641166	26.58066896	0.149913787	6.932027318	33.74025123		
0.2	3	2	1	0.393371415	0.01941692	29.71955418	0.12902171	3.875422122	33.74341493		
0.7	2	4.5	16	0.073961681	0.310151377	29.15231347	0.170339403	4.110998003	33.74380226		
0.9	2.5	2.5	7	0.385851273	0.135874401	30.56253452	0.132493068	2.914123811	33.7450258		
0.35	2.5	3.5	22	0.095571878	0.426153543	28.99552807	0.16679904	4.157360629	33.74584128		
0.8	3	1	19	0.705703749	0.368963477	30.63576998	0.085721572	2.657209614	33.74766464		
0.7	3	2.5	16	0.260942319	0.310194244	30.4303772	0.149734981	2.860848098	33.75115452		
0.95	1.5	4	4	0.381040835	0.077668568	29.1282865	0.129023186	4.416915486	33.75189374		
0	2	4	12	0.124016716	0.232711652	27.40448525	0.156682802	5.958491507	33.75237121		
0.5	2	4.5	22	0.054021611	0.426153543	28.51758871	0.170217737	4.644070094	33.75803009		
0.25	3	2	1	0.395612092	0.01941692	29.82968764	0.12902171	3.781244486	33.75937076		
0.75	2	4.5	16	0.07881065	0.310167298	29.3070633	0.170348147	3.972865378	33.76044412		
0.25	2.5	3.5	25	0.08785445	0.484100468	28.74020767	0.166742235	4.371729154	33.76277953		
0	2.5	3	7	0.210412209	0.135825672	28.5182293	0.149862628	4.960570798	33.76448839		
0.5	2.5	3.5	20	0.10728385	0.38750032	29.38224753	0.166836932	3.827931653	33.76451644		
0.1	3	2	1	0.389892924	0.01941692	29.55018227	0.12902171	4.068381108	33.76700201		
0.8	3	1	20	0.705703749	0.388382607	30.63576998	0.085721572	2.657209614	33.76708377		
0.35	2	3.5	2	0.2615943	0.03882942	28.48190669	0.143003534	5.104624658	33.76836431		
0.25	3	2.5	7	0.242282476	0.135825672	29.71617005	0.149862628	3.766851414	33.76870976		
1	1.5	4.5	7	0.307274176	0.135883067	29.26879794	0.139498191	4.225225306	33.7694045		
0.55	2.5	3.5	21	0.110504044	0.406829127	29.48455798	0.166817984	3.71252035	33.77072544		
0.45	2.5	3.5	20	0.104004377	0.38750032	29.27500303	0.166836932	3.941784749	33.77112503		
0.8	2	4.5	24	0.080141323	0.464852182	29.3220348	0.170202142	3.814853192	33.77194232		
0.8	2	4.5	25	0.079727406	0.484166047	29.30527258	0.170182818	3.812671863	33.77229331		
0.1	2.5	3	6	0.216844708	0.11643525	28.75634369	0.149879677	4.75087354	33.77353215		
0	2.5	2.5	1	0.344259194	0.01941692	28.6399178	0.132536011	4.981743082	33.77361382		
0.8	2	4.5	23	0.08071054	0.445533931	29.34375798	0.17022147	3.817680111	33.77719349		
0.6	3	2.5	8	0.259207698	0.155229069	30.39414452	0.149862366	3.078634711	33.77787067		
0.65	2	4.5	16	0.070571277	0.310141165	29.0451724	0.170333794	4.254416191	33.78006355		
0.3	2	3.5	2	0.258476927	0.03882942	28.36223526	0.143003534	5.237973609	33.78204182		
0.55	2	4.5	19	0.060461579	0.368167122	28.72290157	0.170275746	4.520742254	33.7820867		
0.3	2.5	3.5	23	0.092723571	0.445473571	28.90115684	0.166780101	4.270021974	33.78343249		
0.7	3	2.5	15	0.262001977	0.290840159	30.47865309	0.149752001	2.865387723	33.78463297		
0.55	2.5	3	5	0.243860439	0.097043614	29.78835946	0.149901671	3.750782521	33.78608727		
0.8	3	1	21	0.705703749	0.407801737	30.63576998	0.085721572	2.657209614	33.7865029		
0.2	1.5	4.5	1	0.239528255	0.01941692	26.67245823	0.139534504	6.955971682	33.78738133		
0.8	2	4.5	22	0.081423156	0.426211292	29.37008474	0.170240803	3.821106109	33.78764294		
0.4	2	3.5	2	0.265609047	0.03882942	28.63752335	0.143003534	4.976216639	33.79557295		
0.6	2	4.5	17	0.066147011	0.329487546	28.90435244	0.17031444	4.391546296	33.79570072		
0.05	3	2	1	0.388469212	0.01941692	29.48141559	0.12902171	4.166186118	33.79604034		
0.9	2	3	4	0.399323133	0.077666524	30.01315645	0.129019792	3.577160732	33.7970035		
0.4	2.5	3.5	20	0.1013126	0.38750032	29.1875606	0.166836932	4.057454481	33.79935233		
0.8	2	4.5	21	0.08222006	0.406884263	29.39915124	0.17026014	3.82488864	33.80118428		
0.5	2	4.5	21	0.055705868	0.406829127	28.57174043	0.170237069	4.652890879	33.8016975		
0.8	3	1.5	5	0.562759021	0.097078693	30.91786733	0.10767261	2.681683197	33.80430183		
0.45	2	4.5	25	0.049597242	0.484100468	28.37504692	0.170159767	4.775723641	33.80503079		
0.8	3	1	22	0.705703749	0.427220868	30.63576998	0.085721572	2.657209614	33.80592203		
0.55	2.5	3.5	20	0.111873755	0.38750032	29.53367206	0.166836932	3.718706006	33.80671532		
0.7	3	1.5	1	0.560713867	0.01941913	30.7862505	0.107691419	2.894312656	33.80767371		
0.7	2	4.5	15	0.076246601	0.290799962	29.22785941	0.170358762	4.12165395	33.81067209		
0.65	2	4	6	0.178789324	0.116437707	29.25381743	0.156793062	4.284985185	33.81203338		
0.8	2	4	7	0.190098871	0.135847063	29.6627153	0.156796608	3.859187209	33.81454618		
0.8	2	4.5	20	0.083016963	0.387552843	29.42827534	0.170279482	3.828678667	33.81478633		
0.35	2.5	3.5	21	0.097883985	0.406829127	29.07327693	0.166817984	4.168510965	33.815435		
0.5	2.5	3.5	19	0.109105344	0.368167122	29.44590601	0.166855884	3.836227128	33.81715614		
0.75	2	4.5	15	0.080888714	0.290814892	29.37681488	0.170367509	3.982323212	33.82032049		
0.8	3	1.5	6	0.562753258	0.116494432	30.91746011	0.10767261	2.681647868	33.82327502		
0.85	2.5	3	9	0.26080595	0.174641219	30.46178342	0.149869674	3.037526656	33.82382097		
0.25	2.5	3	5	0.227175	0.097040415	29.14458083	0.14989673	4.433254476	33.82477245		
0.8	3	1	23	0.705703749	0.446639998	30.63576998	0.085721572	2.657209614	33.82534116		
0.7	3	2.5	14	0.263243029	0.271481674	30.53458217	0.149769025	2.870647016	33.82647989		
0.45	2.5	3.5	19	0.105912426	0.368167122	29.34102966	0.166855884	3.950677197	33.82672986		
0.25	2.5	3.5	24	0.090105401	0.464789212	28.81466062	0.166761166	4.38305716	33.82926816		
0.25	2	3.5	2	0.256131902	0.03882942	28.27287395	0.143003534	5.375780489	33.83048739		
0.45	1.5	4.5	1	0.262446193	0.01941692	27.50089855	0.139534504	6.171414761	33.83126474		
0.8	2	4.5	19	0.08391095	0.36821703	29.46057133	0.170298828	3.832881465	33.83196865		
0.9	1.5	4	3	0.378960122	0.058253965	29.03277276	0.129028809	4.613712561	33.83376809		
0.6	2.5	3.5	25	0.114063028	0.484110662	29.58819522	0.166745746	3.596376667	33.8354283		
0.95	2.5	2	5	0.512561582	0.097083573	30.8198898	0.114846918	2.804092562	33.83591285		
0.45	2	4.5	24	0.050963362	0.464789212	28.41915788	0.170179086	4.783149705	33.83727588		
0.7	1.5	5	4	0.203730376	0.077641166	28.29133944	0.149913787	5.319407229	33.83830162		
0.65	3	2.5	9	0.262683008	0.174617671	30.53365413	0.149849467	2.981664386	33.83978565		
0.8	3	1.5	4	0.563383913	0.077670286	30.96878148	0.107682774	2.686100295	33.84023483		
0.9	2.5	3	11	0.263467946	0.213412895	30.56445641	0.149843356	2.914307106	33.84201977		
0.8	3	1.5	7	0.562753258	0.135910171	30.91746011	0.10767261	2.681647868	33.84269075		
0.55	2	4.5	18	0.062653138	0.348829532	28.79337382	0.170295091	4.531836758	33.8443352		
0.8	3	1	24	0.705703749	0.466059128	30.63576998	0.085721572	2.657209614	33.84476029		
0.1	2	4	9	0.135452593	0.174593287	27.77726701	0.156736259	5.736348372	33.84494493		
0.6	2.5	3.5	24	0.114746088	0.464799001	29.61474269	0.166764678	3.599604232	33.8459106		
0	2	3.5	3	0.239127983	0.058237501	27.63724976	0.14298726	6.009114163	33.84758869		
0.55	2.5	3.5	19	0.113395959	0.368167122	29.58802461	0.166855884	3.725551419	33.84859903		
0.65	2	4.5	15	0.072925384	0.290790387	29.12233187	0.170353153	4.265720978	33.84919639		
0.55	3	2	2	0.408552483	0.038834694	30.4831876	0.129024547	3.198577004	33.84962384		
0.35	2	4	6	0.156277261	0.11643525	28.47336308	0.156789753	5.103093056	33.84968114		
0.8	2	4.5	18	0.084855441	0.348876824	29.49456217	0.170318178	3.837304819	33.851062		
0.5	2	4.5	20	0.057597022	0.38750032	28.63236618	0.170256405	4.662766221	33.85288912		
0.15	2	4	8	0.139989038	0.155211684	27.92726788	0.156754087	5.614905791	33.85413944		
0.7	2	3	1	0.389574432	0.01941913	29.5402778	0.129036398	4.16572136	33.85445469		
0.45	2.5	2.5	1	0.367732149	0.019417445	29.70398833	0.132539595	3.999560369	33.85550574		
0.3	2.5	3.5	22	0.095124957	0.426153543	28.98125014	0.16679904	4.281858347	33.85606107		
0.6	2.5	3.5	23	0.115429149	0.445482954	29.64133786	0.166783614	3.602837595	33.85644202		
0.8	3	1.5	8	0.562753258	0.155325909	30.91746011	0.10767261	2.681647868	33.86210649		
0.8	3	1	25	0.705703749	0.485478259	30.63576998	0.085721572	2.657209614	33.86417942		
0.6	2	4.5	16	0.068517462	0.310141165	28.98127176	0.170333794	4.403235832	33.86498255		
0.05	3	2.5	8	0.234433235	0.155211684	29.40751737	0.149845582	4.155740603	33.86831524		
0.6	2.5	3.5	22	0.11622365	0.42616252	29.6717105	0.166802554	3.606530213	33.87120579		
0.8	3	2	10	0.416731229	0.194030173	30.87138607	0.12892933	2.677650678	33.87199625		
0.4	2.5	3.5	19	0.103711973	0.368167122	29.26918624	0.166855884	4.068804302	33.87301355		
0.45	2	4.5	23	0.052428379	0.445473571	28.46636799	0.170198409	4.791097511	33.87313748		
0.5	2.5	3.5	18	0.111017522	0.348829532	29.51284364	0.166874841	3.844949916	33.87349792		
0.8	2	4.5	17	0.085934866	0.329532221	29.53298093	0.170337533	3.842304394	33.87515507		
0.7	3	2.5	13	0.264631683	0.252118787	30.5968447	0.149786053	2.876501875	33.87525141		
0.8	3	2	9	0.417051402	0.174646911	30.89430338	0.128943916	2.679638887	33.87753309		
0.8	3	1.5	9	0.562753258	0.174741648	30.91746011	0.10767261	2.681647868	33.88152223		
0.8	3	2	11	0.416602086	0.213425288	30.8626067	0.128924557	2.676889017	33.88184557		
0.3	3	2	1	0.399748691	0.01941733	30.03622521	0.129024434	3.698137516	33.88280449		
0.2	3	2.5	7	0.242425805	0.135825672	29.72178495	0.149862628	3.875713084	33.88318633		
0.7	2	4.5	14	0.078732888	0.271444149	29.31019069	0.170378126	4.133266987	33.88527995		
0.6	2.5	3.5	21	0.117020553	0.406837697	29.70222603	0.166821498	3.610240203	33.88612543		
0.75	2	4.5	14	0.083178313	0.271458086	29.45368067	0.170386875	3.992745686	33.88827132		
0.45	2	3.5	2	0.271064158	0.03882942	28.85171649	0.143003534	4.855970796	33.88952024		
0.05	2	4	10	0.132325633	0.193970481	27.67368031	0.156718436	5.865994083	33.89036331		
0.35	2.5	3.5	20	0.100365453	0.38750032	29.15691663	0.166836932	4.180506135	33.89176002		
0.45	2.5	3.5	18	0.108078382	0.348829532	29.41583673	0.166874841	3.960752192	33.89229329		
0.8	3	2	12	0.416488243	0.232827587	30.85659573	0.128924557	2.67636753	33.89471541		
0.85	2	3	3	0.398461499	0.0582535	29.97326993	0.129027781	3.736003249	33.89655446		
0.25	2.5	3.5	23	0.092412721	0.445473571	28.89128909	0.166780101	4.394716171	33.89825893		
0.55	2.5	3.5	18	0.115177989	0.348829532	29.6512599	0.166874841	3.733515565	33.90047984		
0.65	2.5	2.5	2	0.377947913	0.038834847	30.1915682	0.132539449	3.537901517	33.90084402		
0.8	3	1.5	10	0.562753258	0.194157387	30.91746011	0.10767261	2.681647868	33.90093797		
0.6	2.5	3.5	20	0.117817457	0.387508485	29.7328044	0.166840447	3.613957833	33.90111117		
0.7	1.5	4.5	2	0.285543442	0.0388307	28.38637464	0.139523223	5.337280505	33.90200907		
0.2	2.5	3.5	25	0.088239142	0.484100468	28.75229305	0.166742235	4.49911335	33.90224911		
0.8	2	4.5	16	0.087162744	0.310183222	29.57629904	0.170356892	3.847941541	33.9047807		
0	3	2	1	0.388515222	0.01941692	29.48363292	0.12902171	4.273782504	33.90585406		
0.8	3	2	13	0.416374399	0.252229886	30.8505871	0.128924557	2.675846246	33.90758779		
0.45	2	4.5	22	0.053908343	0.426153543	28.51418441	0.170217737	4.799147389	33.90970308		
0.5	2	4.5	19	0.059646202	0.368167122	28.69805943	0.170275746	4.67346701	33.90996931		
0.55	3	2.5	7	0.260063123	0.135837129	30.43277512	0.149875268	3.193286019	33.91177354		
0.55	2	4.5	17	0.064984799	0.329487546	28.86850777	0.17031444	4.543665156	33.91197491		
0.7	3	2	4	0.41497679	0.077658784	30.8106122	0.129006933	2.896603509	33.91388143		
0.85	2	2.5	1	0.499731635	0.01941913	30.03732557	0.114861206	3.74398934	33.91559524		
0.8	3	1.5	11	0.562753258	0.213573125	30.91746011	0.10767261	2.681647868	33.92035371		
0	1.5	5	6	0.136785774	0.11643525	26.09210461	0.149879677	7.564092197	33.92251173		
0.8	3	2	14	0.41629794	0.271632185	30.84655293	0.128924557	2.675496259	33.92260593		
0.95	2	3	5	0.404208696	0.097077535	30.25621695	0.129012322	3.440994845	33.92330165		
0.6	2.5	3.5	19	0.118821983	0.36817488	29.77043998	0.1668594	3.618533457	33.92400771		
0.65	2	4.5	14	0.075546105	0.271435209	29.20830726	0.170372515	4.278317401	33.92843239		
0.15	1.5	4.5	1	0.238376577	0.01941692	26.63214274	0.139534504	7.139264177	33.93035834		
0.3	2.5	3.5	21	0.097629511	0.406829127	29.06510173	0.166817984	4.294250131	33.93299898		
0.6	2	4.5	15	0.071010157	0.290790387	29.06241749	0.170353153	4.415567662	33.93912869		
0.5	2.5	3.5	17	0.113174404	0.329487546	29.58822869	0.166893802	3.854773508	33.93938355		
0.7	3	2.5	12	0.266355528	0.232751497	30.67334349	0.149803085	2.883695441	33.93959351		
0.8	3	1.5	12	0.562753258	0.232988864	30.91746011	0.10767261	2.681647868	33.93976945		
0.8	3	2	15	0.41629794	0.291034484	30.84655293	0.128924557	2.675496259	33.94200823		
0.2	2	3.5	2	0.255270737	0.03882942	28.24019899	0.143003534	5.523702147	33.94573409		
0.8	2	4.5	15	0.088709192	0.290829824	29.63007866	0.170376256	3.854940082	33.94622482		
0.6	2.5	3	5	0.250346305	0.097046875	30.04718313	0.149906709	3.65217909	33.94631581		
0.2	2.5	3	5	0.227142528	0.097040415	29.1433575	0.14989673	4.560321741	33.95061639		
0.45	2	4.5	21	0.055549829	0.406829127	28.56703303	0.170237069	4.808044435	33.95214366		
0.8	3	2	8	0.41859349	0.155259361	30.98218332	0.128958586	2.687262982	33.95366425		
0.2	2	4	7	0.146871436	0.135825672	28.15601831	0.156771918	5.507232471	33.95584837		
0.6	2.5	3.5	18	0.12007426	0.348836883	29.81654241	0.166878358	3.624138458	33.95639611		
0.4	2.5	3.5	18	0.10638481	0.348829532	29.36022918	0.166874841	4.081463574	33.95739713		
0.55	2.5	3.5	17	0.117096615	0.329487546	29.71935224	0.166893802	3.74209143	33.95782502		
0.8	3	1.5	13	0.562753258	0.252404603	30.91746011	0.10767261	2.681647868	33.95918519		
0.4	2	4.5	25	0.049582706	0.484100468	28.37461434	0.170159767	4.930520668	33.95939524		
0.8	3	2	16	0.41629794	0.310436783	30.84655293	0.128924557	2.675496259	33.96141053		
1	2.5	2	7	0.516011906	0.135892483	31.0279326	0.1148262	2.687541018	33.9661923		
0.75	2	4.5	13	0.085848416	0.252096879	29.54322008	0.170406245	4.004886614	33.97060982		
0.25	2.5	3.5	22	0.094803432	0.426153543	28.97098696	0.16679904	4.406842192	33.97078174		
0.2	2.5	3.5	24	0.090548075	0.464789212	28.8286406	0.166761166	4.51106307	33.97125405		
0.35	2.5	3.5	19	0.10292599	0.368167122	29.24360961	0.166855884	4.192939192	33.97157181		
0	2	4	11	0.130133208	0.213343269	27.60043382	0.156700617	6.001107268	33.97158497		
0.15	1.5	5	4	0.153409555	0.077641166	26.61104889	0.149913787	7.13360804	33.97221188		
0.45	2.5	3.5	17	0.110686113	0.329487546	29.5056409	0.166893802	3.972846992	33.97486924		
0.5	2	4.5	18	0.061911075	0.348829532	28.77065249	0.170295091	4.685291709	33.97506882		
0.8	3	1.5	14	0.562753258	0.271820341	30.91746011	0.10767261	2.681647868	33.97860092		
0.7	2	4.5	13	0.081772899	0.252083934	29.41068009	0.170397495	4.147441272	33.98060279		
0.8	3	2	17	0.41629794	0.329839082	30.84655293	0.128924557	2.675496259	33.98081283		
0.15	3	2.5	7	0.24219562	0.135825672	29.71276853	0.149862628	3.982653994	33.98111082		
0.05	2.5	3	6	0.218893249	0.11643525	28.83167581	0.149879677	4.889214473	33.98720521		
0.55	2	4.5	16	0.067557679	0.310141165	28.95150625	0.170333794	4.556731673	33.98871288		
0.8	2	4.5	14	0.090419637	0.271472026	29.68939641	0.170395624	3.862659321	33.99392338		
0.4	2	4.5	24	0.051019431	0.464789212	28.42083174	0.170179086	4.938553671	33.99435371		
0.35	3	2	1	0.403656647	0.019417752	30.2340836	0.129027241	3.612489844	33.99501844		
0.6	2.5	3.5	17	0.121510999	0.329494491	29.86904324	0.166897319	3.630521357	33.99595641		
0.3	2	4	6	0.156079941	0.11643525	28.46671269	0.156789753	5.257273507	33.9972112		
0.8	3	1.5	15	0.562753258	0.29123608	30.91746011	0.10767261	2.681647868	33.99801666		
1	2	4	12	0.208132743	0.232810775	30.32604723	0.156749541	3.283414876	33.99902242		
0.8	3	2	18	0.41629794	0.349241381	30.84655293	0.128924557	2.675496259	34.00021513		
0.05	1.5	5	5	0.144133831	0.097040415	26.31937597	0.14989673	7.438463586	34.0047767		
0.45	2	4.5	20	0.057581387	0.38750032	28.63189241	0.170256405	4.818963489	34.00861262		
0.3	2.5	3.5	20	0.100158356	0.38750032	29.15022481	0.166836932	4.306829818	34.01139188		
0.7	2	4	6	0.187504289	0.116443	29.56892036	0.15680019	4.169761465	34.01192501		
0.95	2	4	10	0.205333343	0.194038893	30.22522889	0.15677371	3.437469784	34.01351127		
0.85	2	3.5	5	0.299852496	0.097064046	30.03314946	0.142989535	3.743468687	34.01667172		
0.8	3	1.5	16	0.562753258	0.310651819	30.91746011	0.10767261	2.681647868	34.0174324		
0.5	1.5	4.5	1	0.270887148	0.01941692	27.81914448	0.139534504	6.04040047	34.01849638		
0.5	2.5	3.5	16	0.115684377	0.310141165	29.67581705	0.166912767	3.866187338	34.01905832		
0.8	3	2	19	0.41629794	0.36864368	30.84655293	0.128924557	2.675496259	34.01961743		
0.65	2.5	3.5	25	0.122406904	0.484129759	29.86988157	0.166752324	3.500196763	34.02096041		
0.55	2.5	3.5	16	0.119240474	0.310141165	29.79535804	0.166912767	3.751663954	34.02407593		
1	2.5	1.5	3	0.638432068	0.058257391	31.16964808	0.096806782	2.699818796	34.02453104		
0.6	2	4.5	14	0.07380647	0.271435209	29.15355406	0.170372515	4.429417813	34.0247796		
0.65	2.5	3.5	24	0.12297612	0.464817338	29.89306917	0.166771257	3.502914573	34.02757234		
0.65	2	4.5	13	0.078747139	0.252075632	29.31321111	0.170391882	4.29368707	34.02936569		
0.4	2	4.5	23	0.052510117	0.445473571	28.46881632	0.170198409	4.946893827	34.03138213		
0.7	3	2.5	11	0.268668656	0.213379802	30.77496107	0.14982012	2.893251053	34.03141204		
0.8	3	1.5	17	0.562753258	0.330067557	30.91746011	0.10767261	2.681647868	34.03684814		
0.65	2.5	3.5	23	0.123654463	0.445500531	29.92000638	0.166790194	3.506071871	34.03836897		
0.8	3	2	20	0.41629794	0.388045979	30.84655293	0.128924557	2.675496259	34.03901973		
0.2	2.5	3.5	23	0.092938785	0.445473571	28.90799265	0.166780101	4.523483047	34.04372937		
0.6	2.5	3.5	16	0.123197967	0.310147703	29.9302491	0.166916285	3.637962589	34.04527568		
0.85	2	4.5	24	0.092071877	0.464876026	29.70782344	0.170210872	3.702908898	34.04581923		
0.65	3	2	3	0.415584475	0.058248762	30.846864	0.129017287	3.012257049	34.0463871		
0.85	2	4.5	23	0.092527251	0.445556787	29.72640355	0.170230203	3.70522536	34.0474159		
0	3	2.5	8	0.236073565	0.155211684	29.47057169	0.149845582	4.271888761	34.04751772		
0.25	2.5	3.5	21	0.097297891	0.406829127	29.0544551	0.166817984	4.419541857	34.04764407		
0.85	2	4.5	25	0.091715101	0.484190879	29.69247923	0.170191546	3.700995869	34.04785752		
0.4	2.5	3.5	17	0.109234692	0.329487546	29.45768003	0.166893802	4.095013846	34.04907523		
0.65	2.5	3.5	22	0.124337523	0.426179337	29.94715303	0.166809136	3.509253719	34.04939522		
0.15	2.5	3.5	25	0.088903084	0.484100468	28.77317521	0.166742235	4.62801838	34.05203629		
0.5	2	4.5	17	0.064505898	0.329487546	28.85376349	0.17031444	4.69882968	34.05239516		
0.85	2	4.5	22	0.093082757	0.426233159	29.74828192	0.170249538	3.70795303	34.05271765		
0.8	3	1.5	18	0.562753258	0.349483296	30.91746011	0.10767261	2.681647868	34.05626388		
1	1.5	4	5	0.390200589	0.097081782	29.56367835	0.129017966	4.267804476	34.05758257		
0.8	3	2	21	0.41629794	0.407448278	30.84655293	0.128924557	2.675496259	34.05842203		
0.35	2.5	3.5	18	0.105675823	0.348829532	29.33701234	0.166874841	4.206334524	34.05905123		
1	2	3.5	9	0.309603898	0.174669042	30.44537741	0.14295169	3.29633786	34.059336		
0.8	2	4.5	13	0.092629885	0.252109826	29.76531052	0.170414996	3.872538305	34.06037365		
0.65	2.5	3.5	21	0.125020583	0.406853753	29.974349	0.166828082	3.512441347	34.06047218		
0.85	2	4.5	21	0.093765817	0.406905141	29.77437155	0.170268877	3.711205737	34.06275131		
